route_id,route_name,internal_route_cd,start_stop_name,end_stop_name,direction,departure_time,arrival_time
2,2,"pnj20,prv57","Panaji KTC Bus Stand","Margao KTC Bus Stand",return,21:00:00,22:00:00
2,2,"pnj20,prv57","Panaji KTC Bus Stand","Margao KTC Bus Stand",return,21:30:00,22:30:00
2,2,"pnj20,prv57","Panaji KTC Bus Stand","Margao KTC Bus Stand",return,22:00:00,23:00:00
3,3,"pnj55","Panaji KTC Bus Stand","Vasco Market",onward,06:30:00,07:27:00
3,3,"pnj55","Panaji KTC Bus Stand","Vasco Market",onward,06:45:00,07:42:00
3,3,"pnj55","Panaji KTC Bus Stand","Vasco Market",onward,07:00:00,07:57:00
3,3,"pnj55","Panaji KTC Bus Stand","Vasco Market",onward,07:15:00,08:12:00
3,3,"pnj55","Panaji KTC Bus Stand","Vasco Market",onward,07:40:00,08:37:00
3,3,"pnj55","Panaji KTC Bus Stand","Vasco Market",onward,08:15:00,09:12:00
3,3,"pnj55","Panaji KTC Bus Stand","Vasco Market",onward,08:25:00,09:22:00
3,3,"pnj55","Panaji KTC Bus Stand","Vasco Market",onward,08:30:00,09:27:00
3,3,"pnj55","Panaji KTC Bus Stand","Vasco Market",onward,18:05:00,19:02:00
3,3,"pnj55","Panaji KTC Bus Stand","Vasco Market",onward,18:25:00,19:22:00
3,3,"pnj55","Panaji KTC Bus Stand","Vasco Market",onward,18:35:00,19:32:00
3,3,"pnj55","Panaji KTC Bus Stand","Vasco Market",onward,18:45:00,19:42:00
3,3,"pnj55","Panaji KTC Bus Stand","Vasco Market",onward,19:00:00,19:57:00
3,3,"pnj55","Panaji KTC Bus Stand","Vasco Market",onward,19:15:00,20:12:00
3,3,"pnj55","Panaji KTC Bus Stand","Vasco Market",onward,19:30:00,20:27:00
3,3,"pnj55","Panaji KTC Bus Stand","Vasco Market",onward,19:45:00,20:42:00
3,3,"pnj55","Panaji KTC Bus Stand","Vasco Market",onward,20:00:00,20:57:00
3,3,"pnj55","Panaji KTC Bus Stand","Vasco Market",onward,20:15:00,21:12:00
3,3,"pnj55","Panaji KTC Bus Stand","Vasco Market",onward,20:35:00,21:32:00
3,3,"pnj55","Panaji KTC Bus Stand","Vasco Market",onward,20:55:00,21:52:00
3,3,"pnj55","Panaji KTC Bus Stand","Vasco Market",onward,21:40:00,22:37:00
3,3,"pnj55","Panaji KTC Bus Stand","Vasco Market",onward,22:00:00,22:57:00
4,4,"pnj22,prv62","Panaji KTC Bus Stand","Harbour Vasco",return,,
5,5,"pnj12,prv7","Panaji KTC Bus Stand","Margao KTC Bus Stand",return,20:45:00,22:14:00
6,6,"vsg51","Vasco KTC Bus Stand","Polem Goa-K'tak Border",onward,19:00:00,21:58:00
6,6,"vsg51","Vasco KTC Bus Stand","Polem Goa-K'tak Border",return,05:40:00,08:38:00
7,7,"prv147","Panaji KTC Bus Stand","Banda",return,,
8,8,"prv37","Panaji KTC Bus Stand","Zarme",onward,11:15:00,13:01:00
9,9,,"Panaji KTC Bus Stand","Mandrem",return,,
10,10,"pnj105,prv80","Panaji KTC Bus Stand","Sakhali KTC Bus Stand",return,,
11,11,"vsg6","Sada Vasco","Akhada",return,,
12,12,"vsg29","Vasco KTC Bus Stand","Ponda KTC Bus Stand",onward,06:45:00,08:06:00
12,12,"vsg29","Vasco KTC Bus Stand","Ponda KTC Bus Stand",onward,07:35:00,08:56:00
12,12,"vsg29","Vasco KTC Bus Stand","Ponda KTC Bus Stand",onward,07:45:00,09:06:00
12,12,"vsg29","Vasco KTC Bus Stand","Ponda KTC Bus Stand",onward,08:25:00,09:46:00
12,12,"vsg29","Vasco KTC Bus Stand","Ponda KTC Bus Stand",onward,11:00:00,12:21:00
12,12,"vsg29","Vasco KTC Bus Stand","Ponda KTC Bus Stand",onward,11:15:00,12:36:00
12,12,"vsg29","Vasco KTC Bus Stand","Ponda KTC Bus Stand",onward,11:30:00,12:51:00
12,12,"vsg29","Vasco KTC Bus Stand","Ponda KTC Bus Stand",onward,11:45:00,13:06:00
12,12,"vsg29","Vasco KTC Bus Stand","Ponda KTC Bus Stand",onward,12:15:00,13:36:00
12,12,"vsg29","Vasco KTC Bus Stand","Ponda KTC Bus Stand",onward,12:45:00,14:06:00
12,12,"vsg29","Vasco KTC Bus Stand","Ponda KTC Bus Stand",onward,13:45:00,15:06:00
12,12,"vsg29","Vasco KTC Bus Stand","Ponda KTC Bus Stand",onward,15:15:00,16:36:00
12,12,"vsg29","Vasco KTC Bus Stand","Ponda KTC Bus Stand",onward,16:25:00,17:46:00
12,12,"vsg29","Vasco KTC Bus Stand","Ponda KTC Bus Stand",onward,17:00:00,18:21:00
12,12,"vsg29","Vasco KTC Bus Stand","Ponda KTC Bus Stand",onward,17:20:00,18:41:00
12,12,"vsg29","Vasco KTC Bus Stand","Ponda KTC Bus Stand",onward,17:40:00,19:01:00
12,12,"vsg29","Vasco KTC Bus Stand","Ponda KTC Bus Stand",onward,17:50:00,19:11:00
12,12,"vsg29","Vasco KTC Bus Stand","Ponda KTC Bus Stand",onward,19:10:00,20:31:00
12,12,"vsg29","Vasco KTC Bus Stand","Ponda KTC Bus Stand",onward,19:50:00,21:11:00
12,12,"vsg29","Vasco KTC Bus Stand","Ponda KTC Bus Stand",return,06:15:00,07:27:00
12,12,"vsg29","Vasco KTC Bus Stand","Ponda KTC Bus Stand",return,07:00:00,08:12:00
12,12,"vsg29","Vasco KTC Bus Stand","Ponda KTC Bus Stand",return,07:20:00,08:32:00
12,12,"vsg29","Vasco KTC Bus Stand","Ponda KTC Bus Stand",return,07:50:00,09:02:00
12,12,"vsg29","Vasco KTC Bus Stand","Ponda KTC Bus Stand",return,08:10:00,09:22:00
12,12,"vsg29","Vasco KTC Bus Stand","Ponda KTC Bus Stand",return,09:05:00,10:17:00
12,12,"vsg29","Vasco KTC Bus Stand","Ponda KTC Bus Stand",return,09:30:00,10:42:00
12,12,"vsg29","Vasco KTC Bus Stand","Ponda KTC Bus Stand",return,12:15:00,13:27:00
12,12,"vsg29","Vasco KTC Bus Stand","Ponda KTC Bus Stand",return,13:00:00,14:12:00
12,12,"vsg29","Vasco KTC Bus Stand","Ponda KTC Bus Stand",return,13:15:00,14:27:00
12,12,"vsg29","Vasco KTC Bus Stand","Ponda KTC Bus Stand",return,14:00:00,15:12:00
12,12,"vsg29","Vasco KTC Bus Stand","Ponda KTC Bus Stand",return,14:55:00,16:07:00
12,12,"vsg29","Vasco KTC Bus Stand","Ponda KTC Bus Stand",return,15:40:00,16:52:00
12,12,"vsg29","Vasco KTC Bus Stand","Ponda KTC Bus Stand",return,17:45:00,18:57:00
12,12,"vsg29","Vasco KTC Bus Stand","Ponda KTC Bus Stand",return,19:00:00,20:12:00
13,13,"vsg1,prv1","Harbour Vasco","Panaji KTC Bus Stand",onward,08:15:00,09:19:00
13,13,"vsg1,prv1","Harbour Vasco","Panaji KTC Bus Stand",onward,16:50:00,17:54:00
13,13,"vsg1,prv1","Harbour Vasco","Panaji KTC Bus Stand",onward,17:30:00,18:34:00
13,13,"vsg1,prv1","Harbour Vasco","Panaji KTC Bus Stand",return,15:05:00,16:10:00
13,13,"vsg1,prv1","Harbour Vasco","Panaji KTC Bus Stand",return,15:20:00,16:25:00
13,13,"vsg1,prv1","Harbour Vasco","Panaji KTC Bus Stand",return,15:45:00,16:50:00
13,13,"vsg1,prv1","Harbour Vasco","Panaji KTC Bus Stand",return,15:50:00,16:55:00
13,13,"vsg1,prv1","Harbour Vasco","Panaji KTC Bus Stand",return,19:20:00,20:25:00
13,13,"vsg1,prv1","Harbour Vasco","Panaji KTC Bus Stand",return,20:05:00,21:10:00
13,13,"vsg1,prv1","Harbour Vasco","Panaji KTC Bus Stand",return,20:10:00,21:15:00
14,14,"vsg19","Harbour Vasco","Devsu",onward,17:05:00,19:33:00
14,14,"vsg19","Harbour Vasco","Devsu",return,07:00:00,09:27:00
15,15,,"Vasco KTC Bus Stand","Pedne  KTC Bus Stand",return,,
16,16,,"Vasco KTC Bus Stand","Hedode",return,,
17,17,"vsg43","Panaji KTC Bus Stand","Sonal",return,,
18,18,"vsg23","Vasco KTC Bus Stand","Sonal",onward,11:30:00,13:51:00
18,18,"vsg23","Vasco KTC Bus Stand","Sonal",return,14:15:00,16:36:00
19,19,"vsg22","Vasco KTC Bus Stand","Margao KTC Bus Stand",onward,06:00:00,07:06:00
19,19,"vsg22","Vasco KTC Bus Stand","Margao KTC Bus Stand",onward,06:15:00,07:21:00
19,19,"vsg22","Vasco KTC Bus Stand","Margao KTC Bus Stand",onward,06:30:00,07:36:00
19,19,"vsg22","Vasco KTC Bus Stand","Margao KTC Bus Stand",onward,07:00:00,08:06:00
19,19,"vsg22","Vasco KTC Bus Stand","Margao KTC Bus Stand",onward,07:20:00,08:26:00
19,19,"vsg22","Vasco KTC Bus Stand","Margao KTC Bus Stand",onward,07:45:00,08:51:00
19,19,"vsg22","Vasco KTC Bus Stand","Margao KTC Bus Stand",onward,08:15:00,09:21:00
19,19,"vsg22","Vasco KTC Bus Stand","Margao KTC Bus Stand",onward,08:30:00,09:36:00
19,19,"vsg22","Vasco KTC Bus Stand","Margao KTC Bus Stand",onward,09:00:00,10:06:00
19,19,"vsg22","Vasco KTC Bus Stand","Margao KTC Bus Stand",onward,09:15:00,10:21:00
19,19,"vsg22","Vasco KTC Bus Stand","Margao KTC Bus Stand",onward,09:30:00,10:36:00
19,19,"vsg22","Vasco KTC Bus Stand","Margao KTC Bus Stand",onward,10:00:00,11:06:00
19,19,"vsg22","Vasco KTC Bus Stand","Margao KTC Bus Stand",onward,10:15:00,11:21:00
19,19,"vsg22","Vasco KTC Bus Stand","Margao KTC Bus Stand",onward,10:30:00,11:36:00
19,19,"vsg22","Vasco KTC Bus Stand","Margao KTC Bus Stand",onward,10:45:00,11:51:00
19,19,"vsg22","Vasco KTC Bus Stand","Margao KTC Bus Stand",onward,10:45:00,11:51:00
19,19,"vsg22","Vasco KTC Bus Stand","Margao KTC Bus Stand",onward,11:00:00,12:06:00
19,19,"vsg22","Vasco KTC Bus Stand","Margao KTC Bus Stand",onward,11:30:00,12:36:00
19,19,"vsg22","Vasco KTC Bus Stand","Margao KTC Bus Stand",onward,11:45:00,12:51:00
19,19,"vsg22","Vasco KTC Bus Stand","Margao KTC Bus Stand",onward,12:00:00,13:06:00
19,19,"vsg22","Vasco KTC Bus Stand","Margao KTC Bus Stand",onward,12:30:00,13:36:00
19,19,"vsg22","Vasco KTC Bus Stand","Margao KTC Bus Stand",onward,13:00:00,14:06:00
19,19,"vsg22","Vasco KTC Bus Stand","Margao KTC Bus Stand",onward,13:15:00,14:21:00
19,19,"vsg22","Vasco KTC Bus Stand","Margao KTC Bus Stand",onward,13:45:00,14:51:00
19,19,"vsg22","Vasco KTC Bus Stand","Margao KTC Bus Stand",onward,14:15:00,15:21:00
19,19,"vsg22","Vasco KTC Bus Stand","Margao KTC Bus Stand",onward,14:45:00,15:51:00
19,19,"vsg22","Vasco KTC Bus Stand","Margao KTC Bus Stand",onward,15:00:00,16:06:00
19,19,"vsg22","Vasco KTC Bus Stand","Margao KTC Bus Stand",onward,15:30:00,16:36:00
19,19,"vsg22","Vasco KTC Bus Stand","Margao KTC Bus Stand",onward,16:00:00,17:06:00
19,19,"vsg22","Vasco KTC Bus Stand","Margao KTC Bus Stand",onward,16:30:00,17:36:00
19,19,"vsg22","Vasco KTC Bus Stand","Margao KTC Bus Stand",onward,18:00:00,19:06:00
19,19,"vsg22","Vasco KTC Bus Stand","Margao KTC Bus Stand",onward,18:30:00,19:36:00
19,19,"vsg22","Vasco KTC Bus Stand","Margao KTC Bus Stand",onward,19:00:00,20:06:00
19,19,"vsg22","Vasco KTC Bus Stand","Margao KTC Bus Stand",onward,19:20:00,20:26:00
19,19,"vsg22","Vasco KTC Bus Stand","Margao KTC Bus Stand",onward,19:45:00,20:51:00
19,19,"vsg22","Vasco KTC Bus Stand","Margao KTC Bus Stand",onward,20:15:00,21:21:00
19,19,"vsg22","Vasco KTC Bus Stand","Margao KTC Bus Stand",onward,20:40:00,21:46:00
20,20,"vsg34","Vasco KTC Bus Stand","Assolda ",onward,16:25:00,17:42:00
20,20,"vsg34","Vasco KTC Bus Stand","Assolda ",return,07:00:00,08:44:00
21,21,"vsg31","Harbour Vasco","Margao City",onward,16:45:00,17:53:00
21,21,"vsg31","Harbour Vasco","Margao City",onward,17:10:00,18:18:00
22,22,"vsg7","Vasco KTC Bus Stand","Belgaum Bus Stand",onward,15:20:00,21:08:00
22,22,"vsg7","Vasco KTC Bus Stand","Belgaum Bus Stand",onward,17:30:00,23:18:00
22,22,"vsg7","Vasco KTC Bus Stand","Belgaum Bus Stand",return,08:30:00,14:19:00
22,22,"vsg7","Vasco KTC Bus Stand","Belgaum Bus Stand",return,10:45:00,16:34:00
23,23,"vsg20","Vasco KTC Bus Stand","Hedode",onward,11:15:00,13:31:00
23,23,"vsg20","Vasco KTC Bus Stand","Hedode",return,14:15:00,16:31:00
24,24,"vsg36","Vasco KTC Bus Stand","Sawantwadi Bus stand",onward,14:25:00,17:22:00
24,24,"vsg36","Vasco KTC Bus Stand","Sawantwadi Bus stand",onward,19:00:00,21:57:00
24,24,"vsg36","Vasco KTC Bus Stand","Sawantwadi Bus stand",return,06:35:00,09:41:00
24,24,"vsg36","Vasco KTC Bus Stand","Sawantwadi Bus stand",return,18:00:00,21:06:00
25,25,"prv159","Panaji KTC Bus Stand","Usap",onward,18:15:00,20:09:00
25,25,"prv159","Panaji KTC Bus Stand","Usap",return,06:30:00,08:23:00
26,26,"prv4","Panaji KTC Bus Stand","Quitla",return,,
27,27,"prv6","Panaji KTC Bus Stand","Miramar",return,,
28,28,"prv8","Panaji KTC Bus Stand","Madel ferry",return,,
29,29,"prv10","Panaji KTC Bus Stand","Calvi",return,,
30,30,"prv11","Panaji KTC Bus Stand","Goljuem",return,,
32,32,"prv12","Panaji KTC Bus Stand","Amadi",return,,
34,34,"pnj95,prv68","Panaji KTC Bus Stand","Harambol",onward,13:30:00,15:00:00
34,34,"pnj95,prv68","Panaji KTC Bus Stand","Harambol",onward,19:30:00,21:00:00
34,34,"pnj95,prv68","Panaji KTC Bus Stand","Harambol",return,06:40:00,08:10:00
34,34,"pnj95,prv68","Panaji KTC Bus Stand","Harambol",return,16:00:00,17:30:00
35,35,"prv16","Panaji KTC Bus Stand","Morjim Tem",onward,12:15:00,13:43:00
35,35,"prv16","Panaji KTC Bus Stand","Morjim Tem",onward,18:15:00,19:43:00
35,35,"prv16","Panaji KTC Bus Stand","Morjim Tem",return,07:15:00,08:43:00
35,35,"prv16","Panaji KTC Bus Stand","Morjim Tem",return,15:15:00,16:43:00
36,36,"prv18","Panaji KTC Bus Stand","Keri",onward,10:40:00,12:27:00
36,36,"prv18","Panaji KTC Bus Stand","Keri",onward,18:00:00,19:47:00
36,36,"prv18","Panaji KTC Bus Stand","Keri",return,07:05:00,08:51:00
36,36,"prv18","Panaji KTC Bus Stand","Keri",return,13:15:00,15:01:00
37,37,"prv20","Panaji KTC Bus Stand","Virdi",return,,
38,38,"prv21","Panaji KTC Bus Stand","Hivrem",return,07:10:00,09:52:00
41,41,,"Panaji KTC Bus Stand","Hivrem",return,,
44,44,"prv28","Panaji KTC Bus Stand","Dhumashe",onward,18:50:00,20:10:00
44,44,"prv28","Panaji KTC Bus Stand","Dhumashe",return,07:15:00,08:33:00
45,45,"pnj37,vsg24,prv78","Panaji KTC Bus Stand","Sakhali KTC Bus Stand",onward,08:15:00,09:15:00
45,45,"pnj37,vsg24,prv78","Panaji KTC Bus Stand","Sakhali KTC Bus Stand",onward,12:30:00,13:30:00
45,45,"pnj37,vsg24,prv78","Panaji KTC Bus Stand","Sakhali KTC Bus Stand",onward,15:45:00,16:45:00
45,45,"pnj37,vsg24,prv78","Panaji KTC Bus Stand","Sakhali KTC Bus Stand",return,09:25:00,10:25:00
45,45,"pnj37,vsg24,prv78","Panaji KTC Bus Stand","Sakhali KTC Bus Stand",return,12:50:00,13:50:00
45,45,"pnj37,vsg24,prv78","Panaji KTC Bus Stand","Sakhali KTC Bus Stand",return,14:05:00,15:05:00
45,45,"pnj37,vsg24,prv78","Panaji KTC Bus Stand","Sakhali KTC Bus Stand",return,17:00:00,18:00:00
46,46,"prv29","Panaji KTC Bus Stand","Morlem",onward,18:30:00,19:45:00
46,46,"prv29","Panaji KTC Bus Stand","Morlem",return,07:30:00,08:45:00
47,47,"prv90","Panaji KTC Bus Stand","Velguem",return,,
49,49,,"Panaji KTC Bus Stand","Shigne",return,,
51,51,"prv42","Panaji KTC Bus Stand","Hivrem",return,10:45:00,12:47:00
52,52,"prv101","Valpoi Bazaar","Ustem",onward,14:05:00,14:23:00
52,52,"prv101","Valpoi Bazaar","Ustem",onward,20:00:00,20:18:00
52,52,"prv101","Valpoi Bazaar","Ustem",return,06:50:00,07:08:00
52,52,"prv101","Valpoi Bazaar","Ustem",return,15:00:00,15:18:00
54,54,"prv111","Ponda KTC Bus Stand","Margao KTC Bus Stand",onward,07:45:00,09:02:00
55,55,"prv119","Ponda KTC Bus Stand","Bicholim KTC Bus Stand",onward,16:50:00,17:58:00
55,55,"prv119","Ponda KTC Bus Stand","Bicholim KTC Bus Stand",return,14:40:00,16:01:00
56,56,"prv30","Panaji KTC Bus Stand","Caranzol",onward,11:00:00,13:20:00
56,56,"prv30","Panaji KTC Bus Stand","Caranzol",return,15:00:00,17:18:00
57,57,"prv155","Panaji KTC Bus Stand","Ibrampur",onward,12:20:00,14:02:00
57,57,"prv155","Panaji KTC Bus Stand","Ibrampur",onward,18:10:00,19:52:00
57,57,"prv155","Panaji KTC Bus Stand","Ibrampur",return,07:15:00,08:55:00
57,57,"prv155","Panaji KTC Bus Stand","Ibrampur",return,15:00:00,16:23:00
59,59,"pnj104,mrg140,prv114","Panaji KTC Bus Stand","Valpoi KTC Bus Stand",return,,
60,60,"prv157","Panaji KTC Bus Stand","Nanora",onward,11:45:00,13:39:00
60,60,"prv157","Panaji KTC Bus Stand","Nanora",return,14:30:00,16:24:00
61,61,"pnj84,prv158","Mapusa  KTC Bus Stand","Fatorpa",onward,08:30:00,10:24:00
61,61,"pnj84,prv158","Mapusa  KTC Bus Stand","Fatorpa",return,11:30:00,13:24:00
62,62,"prv121","Panaji KTC Bus Stand","Quitla",return,18:50:00,19:38:00
64,64,"pnj56,prv123","Mapusa  KTC Bus Stand","Badem",onward,07:35:00,07:49:00
64,64,"pnj56,prv123","Mapusa  KTC Bus Stand","Badem",onward,11:35:00,11:49:00
64,64,"pnj56,prv123","Mapusa  KTC Bus Stand","Badem",onward,13:10:00,13:24:00
64,64,"pnj56,prv123","Mapusa  KTC Bus Stand","Badem",onward,18:15:00,18:29:00
64,64,"pnj56,prv123","Mapusa  KTC Bus Stand","Badem",onward,20:30:00,20:44:00
64,64,"pnj56,prv123","Mapusa  KTC Bus Stand","Badem",return,07:00:00,07:14:00
64,64,"pnj56,prv123","Mapusa  KTC Bus Stand","Badem",return,08:25:00,08:39:00
64,64,"pnj56,prv123","Mapusa  KTC Bus Stand","Badem",return,12:30:00,12:44:00
64,64,"pnj56,prv123","Mapusa  KTC Bus Stand","Badem",return,14:30:00,14:44:00
64,64,"pnj56,prv123","Mapusa  KTC Bus Stand","Badem",return,18:40:00,18:54:00
65,65,"pnj65,mrg102,prv55","Panaji KTC Bus Stand","Karwar Bus Stand",onward,12:30:00,16:03:00
65,65,"pnj65,mrg102,prv55","Panaji KTC Bus Stand","Karwar Bus Stand",return,16:45:00,20:25:00
66,66,,"Panaji KTC Bus Stand","Advoi",onward,18:20:00,19:43:00
66,66,,"Panaji KTC Bus Stand","Advoi",return,06:45:00,08:08:00
67,67,"prv79","Panaji KTC Bus Stand","Ashwem Beach",onward,17:30:00,19:15:00
67,67,"prv79","Panaji KTC Bus Stand","Ashwem Beach",return,07:30:00,09:15:00
68,68,"prv73","Panaji KTC Bus Stand","Betul",onward,18:30:00,20:11:00
68,68,"prv73","Panaji KTC Bus Stand","Betul",return,07:30:00,09:16:00
69,69,"mrg54","Ponda KTC Bus Stand","Savoi",return,,
70,70,"prv128","Mapusa  KTC Bus Stand","Baga",onward,08:55:00,09:14:00
70,70,"prv128","Mapusa  KTC Bus Stand","Baga",onward,10:00:00,10:19:00
70,70,"prv128","Mapusa  KTC Bus Stand","Baga",onward,11:45:00,12:04:00
70,70,"prv128","Mapusa  KTC Bus Stand","Baga",onward,13:15:00,13:34:00
70,70,"prv128","Mapusa  KTC Bus Stand","Baga",onward,14:45:00,15:04:00
70,70,"prv128","Mapusa  KTC Bus Stand","Baga",onward,16:45:00,17:04:00
70,70,"prv128","Mapusa  KTC Bus Stand","Baga",onward,18:00:00,18:19:00
70,70,"prv128","Mapusa  KTC Bus Stand","Baga",return,08:30:00,08:49:00
70,70,"prv128","Mapusa  KTC Bus Stand","Baga",return,09:20:00,09:39:00
70,70,"prv128","Mapusa  KTC Bus Stand","Baga",return,12:15:00,12:34:00
70,70,"prv128","Mapusa  KTC Bus Stand","Baga",return,13:45:00,14:04:00
70,70,"prv128","Mapusa  KTC Bus Stand","Baga",return,17:15:00,17:34:00
71,71,"prv63","Panaji KTC Bus Stand","Curchorem - Savordem KTC Bus Stand",return,,
72,72,"vsg12","Panaji KTC Bus Stand","Shiroda Market",return,,
73,73,"vsg37","Ponda KTC Bus Stand","Kudchire",return,,
74,74,,"Bicholim KTC Bus Stand","Ponda KTC Bus Stand",onward,07:30:00,08:51:00
74,74,,"Bicholim KTC Bus Stand","Ponda KTC Bus Stand",onward,14:40:00,16:01:00
74,74,,"Bicholim KTC Bus Stand","Ponda KTC Bus Stand",return,09:10:00,10:18:00
74,74,,"Bicholim KTC Bus Stand","Ponda KTC Bus Stand",return,17:15:00,18:23:00
75,75,"prv15","Panaji KTC Bus Stand","Harambol",onward,13:35:00,15:12:00
75,75,"prv15","Panaji KTC Bus Stand","Harambol",return,16:00:00,17:37:00
76,76,"prv17","Panaji KTC Bus Stand","Keri,Vijaydurga",onward,18:00:00,19:43:00
76,76,"prv17","Panaji KTC Bus Stand","Keri,Vijaydurga",return,08:20:00,09:34:00
78,78,"prv23","Kala Academy","Nanora",onward,17:50:00,20:34:00
78,78,"prv23","Kala Academy","Nanora",return,07:00:00,09:42:00
79,79,"prv25","Panaji KTC Bus Stand","Sinquirem",return,09:50:00,11:10:00
80,80,"prv26","Panaji KTC Bus Stand","Madel ferry",return,,
81,81,"prv27","Panaji KTC Bus Stand","Saptakoteshwar, Narve",return,,
83,83,"prv34","Panaji Market","Mapusa  KTC Bus Stand",return,,
84,84,"pnj5","Panaji KTC Bus Stand","Badem",return,08:25:00,09:08:00
85,85,"prv36","Panaji KTC Bus Stand","Kumbharwada",onward,18:20:00,20:26:00
85,85,"prv36","Panaji KTC Bus Stand","Kumbharwada",return,06:45:00,08:51:00
86,86,"prv38","Panaji Market","Naneli",onward,11:50:00,13:56:00
86,86,"prv38","Panaji Market","Naneli",onward,18:00:00,20:06:00
86,86,"prv38","Panaji Market","Naneli",return,06:45:00,08:55:00
86,86,"prv38","Panaji Market","Naneli",return,14:15:00,16:25:00
87,87,"prv40","Kala Academy","Surla",onward,18:00:00,20:27:00
87,87,"prv40","Kala Academy","Surla",return,06:45:00,09:16:00
88,88,"prv41","Panaji KTC Bus Stand","Sal",onward,13:00:00,14:24:00
88,88,"prv41","Panaji KTC Bus Stand","Sal",onward,19:20:00,20:44:00
88,88,"prv41","Panaji KTC Bus Stand","Sal",return,07:30:00,08:53:00
88,88,"prv41","Panaji KTC Bus Stand","Sal",return,15:00:00,16:23:00
89,89,"prv43","Panaji KTC Bus Stand","Keri",return,,
90,90,"prv54","Panaji KTC Bus Stand","Ker",onward,10:15:00,12:30:00
90,90,"prv54","Panaji KTC Bus Stand","Ker",return,12:45:00,14:59:00
92,92,"pnj58,prv88","Panaji KTC Bus Stand","Vasco KTC Bus Stand",onward,08:35:00,09:47:00
92,92,"pnj58,prv88","Panaji KTC Bus Stand","Vasco KTC Bus Stand",onward,08:40:00,09:52:00
92,92,"pnj58,prv88","Panaji KTC Bus Stand","Vasco KTC Bus Stand",onward,08:45:00,09:57:00
92,92,"pnj58,prv88","Panaji KTC Bus Stand","Vasco KTC Bus Stand",onward,08:50:00,10:02:00
92,92,"pnj58,prv88","Panaji KTC Bus Stand","Vasco KTC Bus Stand",onward,08:55:00,10:07:00
92,92,"pnj58,prv88","Panaji KTC Bus Stand","Vasco KTC Bus Stand",onward,09:05:00,10:17:00
92,92,"pnj58,prv88","Panaji KTC Bus Stand","Vasco KTC Bus Stand",onward,09:10:00,10:22:00
92,92,"pnj58,prv88","Panaji KTC Bus Stand","Vasco KTC Bus Stand",onward,09:15:00,10:27:00
92,92,"pnj58,prv88","Panaji KTC Bus Stand","Vasco KTC Bus Stand",onward,09:20:00,10:32:00
92,92,"pnj58,prv88","Panaji KTC Bus Stand","Vasco KTC Bus Stand",onward,09:25:00,10:37:00
92,92,"pnj58,prv88","Panaji KTC Bus Stand","Vasco KTC Bus Stand",onward,09:30:00,10:42:00
92,92,"pnj58,prv88","Panaji KTC Bus Stand","Vasco KTC Bus Stand",onward,09:35:00,10:47:00
92,92,"pnj58,prv88","Panaji KTC Bus Stand","Vasco KTC Bus Stand",onward,09:40:00,10:52:00
